Rank,Rating,Name,Class,Server,Win_Loss,Win_Perc
3797,480,Draky,Rogue,Yojamba,5 - 5,50%
3797,480,Lorath,Paladin,Arugal,5 - 5,50%
3797,480,Kyzo,Mage,Yojamba,5 - 5,50%
3797,480,Schen,Priest,Arugal,5 - 5,50%
3797,480,Healbotqt,Paladin,Arugal,5 - 5,50%
3797,480,Juiceguzzler,Mage,Yojamba,5 - 5,50%
3797,480,Zenace,Paladin,Yojamba,5 - 5,50%
3797,480,Wavu,Paladin,Arugal,5 - 5,50%
3797,480,Axecuseme,Warrior,Arugal,5 - 5,50%
3797,480,Orcsbàne,Warlock,Yojamba,5 - 5,50%
3797,480,Supercrits,Warlock,Arugal,5 - 5,50%
3797,480,Gracefultip,Paladin,Yojamba,5 - 5,50%
3797,480,Sniperstryka,Hunter,Yojamba,5 - 5,50%
3797,480,Chaosz,Warlock,Arugal,5 - 5,50%
3797,480,Sistacody,,Arugal,5 - 5,50%
3797,480,Infracticus,Warlock,Arugal,5 - 5,50%
3797,480,Sillything,Hunter,Arugal,5 - 5,50%
3797,480,Fullbark,Rogue,Arugal,5 - 5,50%
3797,480,Messii,DeathKnight,Arugal,5 - 5,50%
3797,480,Defsnev,Priest,Arugal,5 - 5,50%
3797,480,Jingjis,Rogue,Yojamba,5 - 5,50%
3797,480,Pestcontrol,Warlock,Arugal,5 - 5,50%
3797,480,Wincakez,Rogue,Arugal,5 - 5,50%
3797,480,Raava,Mage,Yojamba,5 - 5,50%
3797,480,Slipsonspeed,DeathKnight,Arugal,5 - 5,50%
3797,480,Ammodk,DeathKnight,Arugal,5 - 5,50%
3797,480,Tandrine,Priest,Arugal,5 - 5,50%
3797,480,Bkxd,Rogue,Arugal,5 - 5,50%
3797,480,Nmnmnmnmnm,Paladin,Arugal,5 - 5,50%
3797,480,Doinkscum,Paladin,Arugal,5 - 5,50%
3797,480,Fy,,Yojamba,5 - 5,50%
3797,480,Inca,Rogue,Arugal,5 - 5,50%
3797,480,Margesimpia,Priest,Arugal,5 - 5,50%
3797,480,Kaiwhakaora,Shaman,Arugal,5 - 5,50%
3797,480,Uzzix,Warlock,Arugal,5 - 5,50%
3797,480,Johnanthony,Shaman,Arugal,5 - 5,50%
3797,480,Indeathnitly,Paladin,Yojamba,5 - 5,50%
3797,480,Deltorah,,Arugal,5 - 5,50%
3797,480,Haxxqt,Shaman,Arugal,5 - 5,50%
3797,480,Joblow,Rogue,Arugal,5 - 5,50%
3797,480,Astapor,Mage,Arugal,5 - 5,50%
3797,480,Drakaz,Hunter,Arugal,5 - 5,50%
3797,480,Runsaway,Druid,Arugal,5 - 5,50%
3797,480,Karilynn,Paladin,Remulos,5 - 5,50%
3797,480,Chongweak,Paladin,Arugal,5 - 5,50%
3797,480,Cutiepally,Paladin,Yojamba,5 - 5,50%
3797,480,Doan,Hunter,Arugal,5 - 5,50%
3797,480,Letskill,Hunter,Yojamba,5 - 5,50%
3797,480,Tbcsucks,Paladin,Arugal,5 - 5,50%
3797,480,Holybeing,Paladin,Arugal,5 - 5,50%
3797,480,Dinask,,Arugal,5 - 5,50%
3797,480,Veganvibes,Priest,Arugal,5 - 5,50%
3797,480,Füd,Shaman,Arugal,5 - 5,50%
3797,480,Cycobi,Mage,Arugal,5 - 5,50%
3797,480,Lukengoodz,Mage,Arugal,5 - 5,50%
3797,480,Chillidonk,DeathKnight,Yojamba,5 - 5,50%
3797,480,Dancerqt,Rogue,Arugal,5 - 5,50%
3797,480,Lumíère,Priest,Yojamba,5 - 5,50%
3797,480,Renedk,DeathKnight,Yojamba,5 - 5,50%
3797,480,Kville,Priest,Arugal,5 - 5,50%
3797,480,Judgypants,Paladin,Arugal,5 - 5,50%
3797,480,Shadeez,Warlock,Yojamba,5 - 5,50%
3797,480,Zavedis,Priest,Arugal,5 - 5,50%
3797,480,Sidchrome,Druid,Arugal,5 - 5,50%
3797,480,Awayy,Mage,Arugal,5 - 5,50%
3797,480,Penguins,Priest,Arugal,5 - 5,50%
3797,480,Rhodnie,Priest,Arugal,5 - 5,50%
3797,480,Gitóff,Druid,Yojamba,5 - 5,50%
3797,480,Whitterman,DeathKnight,Arugal,5 - 5,50%
3797,480,Racksdruid,Druid,Arugal,5 - 5,50%
3797,480,Neckbeard,Paladin,Arugal,5 - 5,50%
3797,480,Tankwhatnow,Druid,Arugal,5 - 5,50%
3797,480,Ohuang,Hunter,Yojamba,5 - 5,50%
3797,480,Pynk,Paladin,Yojamba,5 - 5,50%
3797,480,Anaps,Warlock,Yojamba,5 - 5,50%
3797,480,Zimbabwean,Druid,Yojamba,5 - 5,50%
3797,480,Fatherpell,Priest,Arugal,5 - 5,50%
3797,480,Dkinsider,DeathKnight,Yojamba,5 - 5,50%
3797,480,Squigs,DeathKnight,Arugal,5 - 5,50%
3797,480,Dânkmemes,Paladin,Arugal,5 - 5,50%
3797,480,Torean,DeathKnight,Arugal,5 - 5,50%
3797,480,Monsterdk,DeathKnight,Arugal,5 - 5,50%
3797,480,Sighel,Shaman,Yojamba,5 - 5,50%
3797,480,Gageto,DeathKnight,Yojamba,5 - 5,50%
3797,480,Kayyed,Paladin,Arugal,5 - 5,50%
3797,480,Nevrmind,DeathKnight,Arugal,5 - 5,50%
3797,480,Rompered,Shaman,Yojamba,5 - 5,50%
3797,480,Preemo,Priest,Yojamba,5 - 5,50%
3797,480,Kebb,Druid,Arugal,5 - 6,45%
3797,480,Morandk,DeathKnight,Arugal,5 - 6,45%
3797,480,Melee,Mage,Arugal,5 - 6,45%
3797,480,Deadtusk,DeathKnight,Arugal,5 - 6,45%
3797,480,Truckboy,DeathKnight,Yojamba,5 - 6,45%
3797,480,Trizinn,Rogue,Arugal,5 - 6,45%
3797,480,Pompoko,Mage,Arugal,5 - 6,45%
3797,480,Mojojuju,Priest,Arugal,5 - 6,45%
3797,480,Scorpiondk,DeathKnight,Arugal,5 - 6,45%
3797,480,Marvinhagler,Druid,Arugal,5 - 6,45%
3797,480,Prettytoxic,Warlock,Arugal,5 - 6,45%
3797,480,Ramata,Rogue,Arugal,5 - 6,45%
3797,480,Furyshawn,DeathKnight,Arugal,5 - 6,45%
3797,480,Proximite,Paladin,Arugal,5 - 6,45%
3797,480,Breevaz,,Arugal,5 - 6,45%
3797,480,Revora,Druid,Arugal,5 - 6,45%
3797,480,Kekdog,Druid,Arugal,5 - 6,45%
3797,480,Tenzin,Hunter,Arugal,5 - 6,45%
3797,480,Ahrellia,Priest,Arugal,5 - 6,45%
3797,480,Notorc,Hunter,Arugal,5 - 6,45%
3797,480,Rawlord,Warrior,Arugal,5 - 6,45%
3797,480,Slat,Rogue,Arugal,5 - 6,45%
3797,480,Bizness,Rogue,Arugal,5 - 6,45%
3797,480,Beakplanter,,Arugal,5 - 6,45%
3797,480,Chillbang,Mage,Arugal,5 - 6,45%
3797,480,Rimo,Rogue,Arugal,5 - 7,42%
3797,480,Hugesnag,Paladin,Yojamba,5 - 7,42%
3797,480,Ryangoslingx,Priest,Yojamba,5 - 7,42%
3797,480,Harryplopper,Warlock,Yojamba,5 - 7,42%
3797,480,Sniffee,Mage,Yojamba,5 - 7,42%
3797,480,Holysomethin,Paladin,Yojamba,5 - 7,42%
3797,480,Tethy,Priest,Yojamba,5 - 7,42%
3797,480,Jasy,Paladin,Yojamba,5 - 7,42%
3797,480,Bubblebum,Priest,Arugal,5 - 7,42%
3797,480,Sitdownpls,Shaman,Yojamba,5 - 7,42%
3797,480,Wizlordpally,Paladin,Arugal,5 - 7,42%
3797,480,Benlcousins,DeathKnight,Arugal,5 - 7,42%
3797,480,Azinoth,Shaman,Arugal,5 - 7,42%
3797,480,Orzinack,DeathKnight,Arugal,5 - 7,42%
3797,480,Testarossá,Paladin,Arugal,5 - 7,42%
3797,480,Imanol,Warrior,Arugal,5 - 8,38%
3797,480,Purrs,Druid,Remulos,5 - 8,38%
3797,480,Poodoodle,Warrior,Yojamba,5 - 8,38%
3797,480,Biggieswoles,Paladin,Yojamba,5 - 8,38%
3797,480,Buffaladin,Paladin,Remulos,5 - 8,38%
3797,480,Wilwarrior,Warrior,Arugal,5 - 8,38%
3797,480,Falkon,,Arugal,5 - 8,38%
3797,480,Jetaimejoux,Priest,Arugal,5 - 8,38%
3797,480,Toddqq,Paladin,Arugal,5 - 8,38%
3797,480,Shiftdelateu,Druid,Arugal,5 - 8,38%
3797,480,Thareon,Hunter,Arugal,5 - 8,38%
3797,480,Sarahqte,Druid,Arugal,5 - 8,38%
3797,480,Vqnas,Mage,Yojamba,5 - 8,38%
3797,480,Silkymilky,Shaman,Arugal,5 - 8,38%
3797,480,Toykkz,Shaman,Arugal,5 - 8,38%
3797,480,Hartenn,Mage,Arugal,5 - 9,36%
3797,480,Cbfnaming,Priest,Yojamba,5 - 9,36%
3797,480,Hoonigan,Priest,Yojamba,5 - 9,36%
3797,480,Xtcdk,DeathKnight,Yojamba,5 - 9,36%
3797,480,Bobodeath,DeathKnight,Yojamba,5 - 9,36%
3797,480,Kzorel,,Yojamba,5 - 9,36%
3797,480,Reddrop,DeathKnight,Arugal,5 - 9,36%
3797,480,Spergingw,Warrior,Yojamba,5 - 9,36%
3797,480,Deezelocks,Warlock,Arugal,5 - 9,36%
3797,480,Payypall,Paladin,Yojamba,5 - 9,36%
3797,480,Blek,Warrior,Arugal,5 - 10,33%
3797,480,Loveav,Paladin,Yojamba,5 - 10,33%
3797,480,Tavius,Rogue,Arugal,5 - 10,33%
3797,480,Tanaka,Rogue,Yojamba,5 - 10,33%
3797,480,Dråc,Hunter,Arugal,5 - 10,33%
3797,480,Liluwuvert,Rogue,Arugal,5 - 10,33%
3797,480,Rouch,Rogue,Arugal,5 - 10,33%
3797,480,Drunkendippa,Shaman,Arugal,5 - 10,33%
3797,480,Longyy,Paladin,Yojamba,5 - 10,33%
3797,480,Fatcöw,Warrior,Arugal,5 - 11,31%
3797,480,Daneinei,Druid,Arugal,5 - 11,31%
3797,480,Maggians,Mage,Remulos,5 - 12,29%
3797,480,Vapwar,Warrior,Arugal,5 - 13,28%
3797,480,Vinken,Rogue,Arugal,5 - 13,28%
3797,480,Bigjujy,Mage,Yojamba,5 - 13,28%
3797,480,Dornan,Paladin,Arugal,5 - 13,28%
3797,480,Bladaw,Priest,Arugal,5 - 15,25%
3797,480,Underhìll,DeathKnight,Arugal,5 - 15,25%
3797,480,Lendogg,Warrior,Arugal,5 - 15,25%
3797,480,Doreelol,Rogue,Arugal,5 - 15,25%
3797,480,Jôry,Shaman,Arugal,5 - 15,25%
3797,480,Neeto,Rogue,Yojamba,5 - 15,25%
3797,480,Maldad,Paladin,Yojamba,5 - 15,25%
3797,480,Todliche,Rogue,Arugal,5 - 15,25%
3797,480,Schmilsson,Rogue,Arugal,5 - 16,24%
3797,480,Wasa,Warrior,Yojamba,5 - 16,24%
3797,480,Duskreaper,DeathKnight,Arugal,5 - 16,24%
3797,480,Cuckadin,Paladin,Arugal,5 - 17,23%
3797,480,Faradk,DeathKnight,Yojamba,5 - 18,22%
3797,480,Pkui,Warrior,Yojamba,5 - 18,22%
3797,480,Callexis,Rogue,Arugal,5 - 19,21%
4014,479,Kwizza,Priest,Arugal,5 - 0,100%
4014,479,Tuskendruid,Druid,Arugal,5 - 0,100%
4014,479,Acherion,Paladin,Arugal,5 - 3,62%
4014,479,Shadoogan,Druid,Arugal,5 - 5,50%
4014,479,Xaios,Rogue,Arugal,5 - 5,50%
4014,479,Theholytex,Paladin,Arugal,5 - 5,50%
4014,479,Hellspawns,Druid,Arugal,5 - 5,50%
4014,479,Keenas,Mage,Arugal,5 - 5,50%
4014,479,Jimmys,Mage,Arugal,5 - 5,50%
4014,479,Travismvp,Warrior,Arugal,5 - 5,50%
4014,479,Bamb,Mage,Arugal,5 - 5,50%
4014,479,Aduumeeh,Paladin,Yojamba,5 - 5,50%
4014,479,Tomhank,Shaman,Arugal,5 - 5,50%
4014,479,Stillaphag,Shaman,Arugal,5 - 5,50%
4014,479,Esstee,DeathKnight,Yojamba,5 - 5,50%
4014,479,Braynestus,DeathKnight,Arugal,5 - 5,50%
4014,479,Kebbx,Priest,Arugal,5 - 5,50%
4014,479,Moppaa,Shaman,Arugal,5 - 5,50%
4014,479,Hardroad,DeathKnight,Arugal,5 - 5,50%
4014,479,Burzerker,Paladin,Arugal,5 - 5,50%
4014,479,Hiskittyqt,Paladin,Arugal,5 - 5,50%
4014,479,Leadhead,Paladin,Arugal,5 - 5,50%
4014,479,Ognnar,Paladin,Arugal,5 - 5,50%
4014,479,Grugo,Hunter,Yojamba,5 - 5,50%
4014,479,Donali,,Arugal,5 - 5,50%
4014,479,Crashb,Hunter,Yojamba,5 - 5,50%
4014,479,Dotshot,Warlock,Arugal,5 - 5,50%
4014,479,Pogsforkeeps,Paladin,Arugal,5 - 5,50%
4014,479,Reez,Druid,Arugal,5 - 5,50%
4014,479,Skylarkeddam,Warrior,Arugal,5 - 5,50%
4014,479,Timmus,Priest,Arugal,5 - 5,50%
4014,479,Onsen,Druid,Arugal,5 - 5,50%
4014,479,Dvorak,Warlock,Yojamba,5 - 5,50%
4014,479,Coqstomp,DeathKnight,Arugal,5 - 5,50%
4014,479,Dirtydonny,Rogue,Arugal,5 - 5,50%
4014,479,Dkiller,DeathKnight,Arugal,5 - 5,50%
4014,479,Getlionheart,Mage,Arugal,5 - 5,50%
4014,479,Sablerise,Paladin,Arugal,5 - 5,50%
4014,479,Azkew,DeathKnight,Arugal,5 - 6,45%
4014,479,Nevermynd,Priest,Arugal,5 - 6,45%
4014,479,Wetspot,Paladin,Yojamba,5 - 6,45%
4014,479,Muffadin,Paladin,Arugal,5 - 6,45%
4014,479,Palboar,Paladin,Arugal,5 - 6,45%
4014,479,Jorvanus,Warlock,Arugal,5 - 6,45%
4014,479,Zarende,Druid,Arugal,5 - 7,42%
4014,479,Luekodk,DeathKnight,Arugal,5 - 7,42%
4014,479,Shootinguatm,Hunter,Arugal,5 - 7,42%
4014,479,Spoof,Rogue,Arugal,5 - 7,42%
4014,479,Pblabaglg,Mage,Yojamba,5 - 7,42%
4014,479,Vitalis,Hunter,Arugal,5 - 7,42%
4014,479,Rinegade,Hunter,Arugal,5 - 7,42%
4014,479,Discos,Priest,Remulos,5 - 7,42%
4014,479,Onebite,Mage,Arugal,5 - 7,42%
4014,479,Joyryder,Priest,Arugal,5 - 7,42%
4014,479,Drmundo,Warrior,Arugal,5 - 8,38%
4014,479,Oziknight,Paladin,Arugal,5 - 8,38%
4014,479,Kurisp,Warlock,Remulos,5 - 8,38%
4014,479,Orcepolo,,Arugal,5 - 8,38%
4014,479,Stunlock,Rogue,Remulos,5 - 8,38%
4014,479,Tehzpriest,Priest,Remulos,5 - 8,38%
4014,479,Bixr,Paladin,Arugal,5 - 8,38%
4014,479,Foldem,Priest,Arugal,5 - 8,38%
4014,479,Ammonlock,Warlock,Remulos,5 - 8,38%
4014,479,Sundermf,Warrior,Arugal,5 - 9,36%
4014,479,Dreadshot,Hunter,Arugal,5 - 9,36%
4014,479,Bullyboi,Warrior,Arugal,5 - 9,36%
4014,479,Theundeadcum,DeathKnight,Arugal,5 - 9,36%
4014,479,Bumfights,Priest,Arugal,5 - 9,36%
4014,479,Rigbydigby,DeathKnight,Arugal,5 - 9,36%
4014,479,Darkcordial,Warlock,Arugal,5 - 9,36%
4014,479,Sxcmj,Paladin,Arugal,5 - 9,36%
4014,479,Zii,Paladin,Yojamba,5 - 10,33%
4014,479,Venifri,DeathKnight,Remulos,5 - 10,33%
4014,479,Purrfact,Druid,Arugal,5 - 10,33%
4014,479,Unforgivnn,DeathKnight,Yojamba,5 - 11,31%
4014,479,Hexo,Druid,Arugal,5 - 12,29%
4014,479,Holyuncle,Paladin,Yojamba,5 - 12,29%
4014,479,Tipa,Mage,Yojamba,5 - 12,29%
4014,479,Christoph,Priest,Arugal,5 - 12,29%
4014,479,Cacioepepe,Paladin,Yojamba,5 - 12,29%
4014,479,Helheìm,Paladin,Yojamba,5 - 12,29%
4014,479,Scraps,Rogue,Arugal,5 - 15,25%
4014,479,Subx,,Arugal,5 - 15,25%
4014,479,Eatmydot,Warlock,Arugal,5 - 17,23%
4014,479,Khelthuzad,Warlock,Arugal,5 - 22,19%
4099,478,Kimkong,Druid,Arugal,5 - 5,50%
4099,478,Laecsy,Paladin,Arugal,5 - 5,50%
4099,478,Terokk,Druid,Arugal,5 - 5,50%
4099,478,Icytouches,DeathKnight,Arugal,5 - 5,50%
4099,478,Babymoon,Warlock,Arugal,5 - 5,50%
4099,478,Sarahconnorz,Shaman,Arugal,5 - 6,45%
4099,478,Kdn,Paladin,Arugal,5 - 8,38%
4099,478,Mengoo,Mage,Arugal,5 - 9,36%
4099,478,Guloch,Warlock,Arugal,5 - 9,36%
4099,478,Captnshield,Priest,Arugal,5 - 9,36%
4099,478,Chapli,Hunter,Arugal,5 - 9,36%
4099,478,Urdeax,DeathKnight,Arugal,5 - 10,33%
4099,478,Kuv,Warrior,Arugal,5 - 11,31%
4099,478,Briggzzyy,,Arugal,5 - 12,29%
4099,478,Bettywong,Mage,Yojamba,5 - 15,25%
4099,478,Raitako,Shaman,Yojamba,5 - 15,25%
4099,478,Jandälz,Rogue,Yojamba,5 - 15,25%
4099,478,Mìlsa,Rogue,Arugal,5 - 15,25%
4117,477,Heiyoo,Rogue,Arugal,5 - 5,50%
4117,477,Whereiam,Paladin,Arugal,5 - 5,50%
4117,477,Peterqaq,Priest,Arugal,5 - 5,50%
4117,477,Atmosphere,Paladin,Arugal,5 - 15,25%
4117,477,Sneakymord,Rogue,Yojamba,5 - 16,24%
4122,475,Yats,Rogue,Yojamba,5 - 5,50%
4123,384,Phatsdiscbot,Priest,Arugal,4 - 0,100%
4123,384,Rlaxqt,Warlock,Arugal,4 - 0,100%
4123,384,Tyratus,Paladin,Arugal,4 - 0,100%
4123,384,Dgay,DeathKnight,Arugal,4 - 0,100%
4123,384,Hiredass,Rogue,Arugal,4 - 0,100%
4123,384,Yitzbrah,Shaman,Arugal,4 - 1,80%
4123,384,Hotywidabody,Paladin,Arugal,4 - 1,80%
4123,384,Îtachî,DeathKnight,Arugal,4 - 1,80%
4123,384,Shredfx,Druid,Arugal,4 - 1,80%
4123,384,Bigtankman,Paladin,Arugal,4 - 1,80%
4123,384,Meddin,Paladin,Arugal,4 - 1,80%
4123,384,Crackstabs,Rogue,Arugal,4 - 2,67%
4123,384,Lilegirl,Paladin,Arugal,4 - 2,67%
4123,384,Downie,Priest,Arugal,4 - 2,67%
4123,384,Freskah,Warrior,Arugal,4 - 2,67%
4123,384,Louiex,Shaman,Arugal,4 - 2,67%
4123,384,Upside,DeathKnight,Yojamba,4 - 2,67%
4123,384,Omgwtfbbq,Warrior,Arugal,4 - 2,67%
4123,384,Kfcman,DeathKnight,Arugal,4 - 2,67%
4123,384,Babiseal,Paladin,Arugal,4 - 2,67%
4123,384,Jervene,Paladin,Yojamba,4 - 3,57%
4123,384,Gloombolt,Shaman,Arugal,4 - 3,57%
4123,384,Smellycrack,Warlock,Arugal,4 - 3,57%
4123,384,Snxgur,Warrior,Arugal,4 - 3,57%
4123,384,Moonkay,Warrior,Arugal,4 - 3,57%
4123,384,Raaladon,Paladin,Arugal,4 - 4,50%
4123,384,Bewss,Druid,Arugal,4 - 4,50%
4123,384,Healusion,Paladin,Yojamba,4 - 4,50%
4123,384,Kirkdigler,Hunter,Arugal,4 - 4,50%
4123,384,Brokhardman,Rogue,Arugal,4 - 4,50%
4123,384,Daddyy,Warrior,Arugal,4 - 4,50%
4123,384,Leppo,Warrior,Arugal,4 - 4,50%
4123,384,Knaz,,Arugal,4 - 4,50%
4123,384,Parassk,DeathKnight,Yojamba,4 - 5,44%
4123,384,Berthag,Druid,Yojamba,4 - 5,44%
4123,384,Shortboy,Warrior,Arugal,4 - 5,44%
4123,384,Mozzy,Warlock,Arugal,4 - 5,44%
4123,384,Merliñ,Mage,Arugal,4 - 5,44%
4123,384,Watala,Warlock,Arugal,4 - 5,44%
4123,384,Elfharm,Paladin,Arugal,4 - 5,44%
4123,384,Tickevi,Mage,Arugal,4 - 5,44%
4123,384,Zapho,Warrior,Arugal,4 - 5,44%
4123,384,Jamp,Hunter,Arugal,4 - 5,44%
4123,384,Milkmyteetz,Druid,Arugal,4 - 6,40%
4123,384,Bestietopia,Paladin,Arugal,4 - 6,40%
4123,384,Notrhore,Priest,Arugal,4 - 6,40%
4123,384,Paracitez,Warlock,Arugal,4 - 6,40%
4123,384,Beeteez,Warrior,Arugal,4 - 6,40%
4123,384,Milkylol,Mage,Arugal,4 - 6,40%
4123,384,Anxt,DeathKnight,Arugal,4 - 6,40%
4123,384,Jenno,Priest,Yojamba,4 - 6,40%
4123,384,Ysk,Priest,Arugal,4 - 6,40%
4123,384,Playedout,Shaman,Yojamba,4 - 6,40%
4123,384,Icedream,DeathKnight,Arugal,4 - 6,40%
4123,384,Pionwave,Mage,Arugal,4 - 6,40%
4123,384,Funktion,Priest,Arugal,4 - 6,40%
4123,384,Bogen,Hunter,Yojamba,4 - 6,40%
4123,384,Breeders,Druid,Yojamba,4 - 6,40%
4123,384,Healingbin,Priest,Arugal,4 - 6,40%
4123,384,Avatarjaina,Mage,Yojamba,4 - 6,40%
4123,384,Zingon,Warrior,Yojamba,4 - 6,40%
4123,384,Ghostin,Shaman,Arugal,4 - 6,40%
4123,384,Shrikë,Warrior,Arugal,4 - 6,40%
4123,384,Coolér,DeathKnight,Yojamba,4 - 6,40%
4123,384,Maganjas,Rogue,Arugal,4 - 6,40%
4123,384,Bundabeats,Shaman,Arugal,4 - 6,40%
4123,384,Orcslayer,Paladin,Arugal,4 - 6,40%
4123,384,Pxg,Shaman,Arugal,4 - 6,40%
4123,384,Duriss,DeathKnight,Arugal,4 - 6,40%
4123,384,Buttadawg,Warrior,Arugal,4 - 6,40%
4123,384,Lovefrozenn,DeathKnight,Arugal,4 - 6,40%
4123,384,Chikedee,Mage,Arugal,4 - 6,40%
4123,384,Htmlcss,Warrior,Arugal,4 - 6,40%
4123,384,Bujiaxue,Druid,Yojamba,4 - 6,40%
4123,384,Velaridora,Priest,Arugal,4 - 6,40%
4123,384,Holynipzz,Paladin,Arugal,4 - 6,40%
4123,384,Annerith,DeathKnight,Arugal,4 - 6,40%
4123,384,Hotdonk,Paladin,Arugal,4 - 6,40%
4123,384,Xyqz,Priest,Arugal,4 - 6,40%
4123,384,Fabalous,Mage,Arugal,4 - 6,40%
4123,384,Grypz,DeathKnight,Arugal,4 - 6,40%
4123,384,Duckncover,Hunter,Arugal,4 - 6,40%
4123,384,Xbambi,Priest,Arugal,4 - 6,40%
4123,384,Kyola,Hunter,Arugal,4 - 6,40%
4123,384,Supercasual,Paladin,Yojamba,4 - 6,40%
4123,384,Destine,Mage,Arugal,4 - 6,40%
4123,384,Dankykang,Rogue,Arugal,4 - 6,40%
4123,384,Duhholymong,Paladin,Arugal,4 - 6,40%
4123,384,Ebonplague,DeathKnight,Arugal,4 - 6,40%
4123,384,Natureseye,Druid,Arugal,4 - 6,40%
4123,384,Rentisdue,Paladin,Arugal,4 - 6,40%
4123,384,Surprise,Rogue,Arugal,4 - 6,40%
4123,384,Gogohance,Shaman,Arugal,4 - 6,40%
4123,384,Kaadmium,DeathKnight,Arugal,4 - 6,40%
4123,384,Dolo,DeathKnight,Arugal,4 - 6,40%
4123,384,Broffshock,Shaman,Arugal,4 - 6,40%
4123,384,Pipschick,Druid,Remulos,4 - 6,40%
4123,384,Silentsound,Priest,Remulos,4 - 6,40%
4123,384,Deptrai,Warrior,Yojamba,4 - 6,40%
4123,384,Sëbaa,Paladin,Arugal,4 - 6,40%
4123,384,Glissheals,Priest,Yojamba,4 - 6,40%
4123,384,Geo,Warlock,Arugal,4 - 6,40%
4123,384,Krk,Paladin,Arugal,4 - 6,40%
4123,384,Cîg,Paladin,Arugal,4 - 6,40%
4123,384,Pinksalmon,Warlock,Arugal,4 - 6,40%
4123,384,Matabei,Paladin,Arugal,4 - 6,40%
4123,384,Killsonic,Warlock,Arugal,4 - 6,40%
4123,384,Johnpaultwo,Priest,Arugal,4 - 6,40%
4123,384,Nomadic,Hunter,Arugal,4 - 6,40%
4123,384,Rspcansw,DeathKnight,Arugal,4 - 6,40%
4123,384,Fuffykitten,Paladin,Arugal,4 - 6,40%
4123,384,Tsubearxo,Paladin,Arugal,4 - 6,40%
4123,384,Griselxx,Warlock,Arugal,4 - 6,40%
4123,384,Proteinz,Paladin,Yojamba,4 - 6,40%
4123,384,Blackerz,Warrior,Arugal,4 - 6,40%
4123,384,Coxic,DeathKnight,Arugal,4 - 6,40%
4123,384,Detested,Warlock,Arugal,4 - 6,40%
4123,384,Vasilia,Druid,Arugal,4 - 6,40%
4123,384,Brolong,Mage,Yojamba,4 - 6,40%
4123,384,Graz,Warlock,Yojamba,4 - 6,40%
4123,384,Namø,Warrior,Remulos,4 - 6,40%
4123,384,Rahneen,Warlock,Arugal,4 - 6,40%
4123,384,Yawette,Priest,Arugal,4 - 6,40%
4123,384,Shamonso,Shaman,Arugal,4 - 6,40%
4123,384,Warmex,Warrior,Arugal,4 - 6,40%
4123,384,Ootsunamioo,Paladin,Yojamba,4 - 6,40%
4123,384,Notoriouslol,Mage,Arugal,4 - 6,40%
4123,384,Cyndrr,Warrior,Arugal,4 - 6,40%
4123,384,Gatoro,,Yojamba,4 - 6,40%
4123,384,Edrixx,Paladin,Arugal,4 - 6,40%
4123,384,Duramu,Shaman,Yojamba,4 - 6,40%
4123,384,Aqt,DeathKnight,Yojamba,4 - 6,40%
4123,384,Binmixing,Warrior,Yojamba,4 - 6,40%
4123,384,Schooly,Shaman,Yojamba,4 - 6,40%
4123,384,Grueling,Warrior,Arugal,4 - 6,40%
4123,384,Taltosh,Rogue,Arugal,4 - 6,40%
4123,384,Neddyqtpie,Mage,Arugal,4 - 6,40%
4123,384,Marcoboloo,Warrior,Arugal,4 - 6,40%
4123,384,Lustymcbusty,Priest,Arugal,4 - 6,40%
4123,384,Baconwarlock,Warlock,Arugal,4 - 6,40%
4123,384,Letsgetabag,Warrior,Yojamba,4 - 6,40%
4123,384,Cairo,Priest,Arugal,4 - 6,40%
4123,384,Floop,DeathKnight,Arugal,4 - 6,40%
4123,384,Jokery,Paladin,Arugal,4 - 6,40%
4123,384,Dksarepedos,DeathKnight,Arugal,4 - 6,40%
4123,384,Horgòr,DeathKnight,Arugal,4 - 6,40%
4123,384,Gript,DeathKnight,Arugal,4 - 6,40%
4123,384,Pengting,Mage,Arugal,4 - 6,40%
4123,384,Taee,Warrior,Yojamba,4 - 6,40%
4123,384,Kaiadin,Paladin,Arugal,4 - 6,40%
4123,384,Curbstômper,Mage,Arugal,4 - 6,40%
4123,384,Psx,Paladin,Arugal,4 - 6,40%
4123,384,Shwing,Warrior,Remulos,4 - 6,40%
4123,384,Seps,Rogue,Yojamba,4 - 6,40%
4123,384,Yogsoggeth,Hunter,Arugal,4 - 6,40%
4123,384,Dædeye,Hunter,Yojamba,4 - 6,40%
4123,384,Belordy,Warlock,Arugal,4 - 6,40%
4123,384,Haramaz,Paladin,Arugal,4 - 6,40%
4123,384,Angryfanny,Paladin,Arugal,4 - 6,40%
4123,384,Epoxy,Shaman,Yojamba,4 - 6,40%
4123,384,Fuarken,Rogue,Yojamba,4 - 6,40%
4123,384,Straawbs,,Arugal,4 - 6,40%
4123,384,Dirge,Rogue,Yojamba,4 - 6,40%
4123,384,Bigpineapple,Druid,Yojamba,4 - 6,40%
4123,384,Notminikandy,Mage,Arugal,4 - 6,40%
4123,384,Doityadog,Druid,Arugal,4 - 6,40%
4123,384,Ulanfour,Paladin,Yojamba,4 - 6,40%
4123,384,Alfadin,Paladin,Arugal,4 - 7,36%
4123,384,Lotus,Druid,Remulos,4 - 7,36%
